GEO_ID,STATE,NAME,Avg Income,State Avg Tax Rate,Local Tax Rate
0500000US22123,Louisiana,"West Carroll Parish, Louisiana",11180,4.91%,4.893
0500000US22125,Louisiana,"West Feliciana Parish, Louisiana",15377,4.91%,4.414
0500000US22127,Louisiana,"Winn Parish, Louisiana",14494,4.91%,4.871
0500000US23001,Maine,"Androscoggin County, Maine",107444,None,None
0500000US23003,Maine,"Aroostook County, Maine",68269,None,None
0500000US23005,Maine,"Cumberland County, Maine",290944,None,None
0500000US23007,Maine,"Franklin County, Maine",30019,None,None
0500000US23009,Maine,"Hancock County, Maine",54541,None,None
0500000US23011,Maine,"Kennebec County, Maine",121545,None,None
0500000US23013,Maine,"Knox County, Maine",39823,None,None
0500000US23015,Maine,"Lincoln County, Maine",34067,None,None
0500000US23017,Maine,"Oxford County, Maine",57325,None,None
0500000US23019,Maine,"Penobscot County, Maine",151748,None,None
0500000US23021,Maine,"Piscataquis County, Maine",16887,None,None
0500000US23023,Maine,"Sagadahoc County, Maine",35277,None,None
0500000US23025,Maine,"Somerset County, Maine",50710,None,None
0500000US23027,Maine,"Waldo County, Maine",39418,None,None
0500000US23029,Maine,"Washington County, Maine",31694,None,None
0500000US23031,Maine,"York County, Maine",203102,None,None
0500000US24001,Maryland,"Allegany County, Maryland",71977,None,None
0500000US24003,Maryland,"Anne Arundel County, Maryland",567696,None,None
0500000US24005,Maryland,"Baltimore County, Maryland",827625,None,None
0500000US24009,Maryland,"Calvert County, Maryland",91082,None,None
0500000US24011,Maryland,"Caroline County, Maryland",32875,None,None
0500000US24013,Maryland,"Carroll County, Maryland",167522,None,None
0500000US24015,Maryland,"Cecil County, Maryland",102517,None,None
0500000US24017,Maryland,"Charles County, Maryland",157671,None,None
0500000US24019,Maryland,"Dorchester County, Maryland",32261,None,None
0500000US24021,Maryland,"Frederick County, Maryland",248472,None,None
0500000US24023,Maryland,"Garrett County, Maryland",29376,None,None
0500000US24025,Maryland,"Harford County, Maryland",251025,None,None
0500000US24027,Maryland,"Howard County, Maryland",315327,None,None
0500000US24029,Maryland,"Kent County, Maryland",19593,None,None
0500000US24031,Maryland,"Montgomery County, Maryland",1040133,None,None
0500000US24033,Maryland,"Prince George's County, Maryland",906202,None,None
0500000US24035,Maryland,"Queen Anne's County, Maryland",49355,None,None
0500000US24037,Maryland,"St. Mary's County, Maryland",111531,None,None
0500000US24039,Maryland,"Somerset County, Maryland",25737,None,None
0500000US24041,Maryland,"Talbot County, Maryland",37211,None,None
0500000US24043,Maryland,"Washington County, Maryland",149811,None,None
0500000US24045,Maryland,"Wicomico County, Maryland",102172,None,None
0500000US24047,Maryland,"Worcester County, Maryland",51564,None,None
0500000US24510,Maryland,"Baltimore city, Maryland",614700,None,None
0500000US25001,Massachusetts,"Barnstable County, Massachusetts",213690,None,None
0500000US25003,Massachusetts,"Berkshire County, Massachusetts",127328,None,None
0500000US25005,Massachusetts,"Bristol County, Massachusetts",558905,None,None
0500000US25007,Massachusetts,"Dukes County, Massachusetts",17313,None,None
0500000US25009,Massachusetts,"Essex County, Massachusetts",781024,None,None
0500000US25011,Massachusetts,"Franklin County, Massachusetts",70935,None,None
0500000US25013,Massachusetts,"Hampden County, Massachusetts",469116,None,None
0500000US25015,Massachusetts,"Hampshire County, Massachusetts",161159,None,None
0500000US25017,Massachusetts,"Middlesex County, Massachusetts",1595192,None,None
0500000US25019,Massachusetts,"Nantucket County, Massachusetts",11101,None,None
0500000US25021,Massachusetts,"Norfolk County, Massachusetts",698249,None,None
0500000US25023,Massachusetts,"Plymouth County, Massachusetts",512135,None,None
0500000US25025,Massachusetts,"Suffolk County, Massachusetts",791766,None,None
0500000US25027,Massachusetts,"Worcester County, Massachusetts",822280,None,None
0500000US26001,Michigan,"Alcona County, Michigan",10364,None,None
0500000US26003,Michigan,"Alger County, Michigan",9194,None,None
0500000US26005,Michigan,"Allegan County, Michigan",115250,None,None
0500000US26007,Michigan,"Alpena County, Michigan",28612,None,None
0500000US26009,Michigan,"Antrim County, Michigan",23177,None,None
0500000US26011,Michigan,"Arenac County, Michigan",15165,None,None
0500000US26013,Michigan,"Baraga County, Michigan",8507,None,None
0500000US26015,Michigan,"Barry County, Michigan",60057,None,None
0500000US26017,Michigan,"Bay County, Michigan",104786,None,None
0500000US26019,Michigan,"Benzie County, Michigan",17552,None,None
0500000US26021,Michigan,"Berrien County, Michigan",154807,None,None
0500000US26023,Michigan,"Branch County, Michigan",43584,None,None
0500000US26025,Michigan,"Calhoun County, Michigan",134473,None,None
0500000US26027,Michigan,"Cass County, Michigan",51460,None,None
0500000US26029,Michigan,"Charlevoix County, Michigan",26219,None,None
0500000US26031,Michigan,"Cheboygan County, Michigan",25458,None,None
0500000US26033,Michigan,"Chippewa County, Michigan",37834,None,None
0500000US26035,Michigan,"Clare County, Michigan",30616,None,None
0500000US26037,Michigan,"Clinton County, Michigan",77896,None,None
0500000US26039,Michigan,"Crawford County, Michigan",13836,None,None
0500000US26041,Michigan,"Delta County, Michigan",36190,None,None
0500000US26043,Michigan,"Dickinson County, Michigan",25570,None,None
0500000US26045,Michigan,"Eaton County, Michigan",109155,None,None
0500000US26047,Michigan,"Emmet County, Michigan",33039,None,None
0500000US26049,Michigan,"Genesee County, Michigan",409361,None,None
0500000US26051,Michigan,"Gladwin County, Michigan",25289,None,None
0500000US26053,Michigan,"Gogebic County, Michigan",15414,None,None
0500000US26055,Michigan,"Grand Traverse County, Michigan",91746,None,None
0500000US26057,Michigan,"Gratiot County, Michigan",41067,None,None
0500000US26059,Michigan,"Hillsdale County, Michigan",45830,None,None
0500000US26061,Michigan,"Houghton County, Michigan",36360,None,None
0500000US26063,Michigan,"Huron County, Michigan",31543,None,None
0500000US26065,Michigan,"Ingham County, Michigan",289564,None,None
0500000US26067,Michigan,"Ionia County, Michigan",64176,None,None
0500000US26069,Michigan,"Iosco County, Michigan",25247,None,None
0500000US26071,Michigan,"Iron County, Michigan",11212,None,None
0500000US26073,Michigan,"Isabella County, Michigan",70775,None,None
0500000US26075,Michigan,"Jackson County, Michigan",158913,None,None
0500000US26077,Michigan,"Kalamazoo County, Michigan",261573,None,None
0500000US26079,Michigan,"Kalkaska County, Michigan",17463,None,None
0500000US26081,Michigan,"Kent County, Michigan",643140,None,None
0500000US26083,Michigan,"Keweenaw County, Michigan",2130,None,None
0500000US26085,Michigan,"Lake County, Michigan",11763,None,None
0500000US26087,Michigan,"Lapeer County, Michigan",88202,None,None
0500000US26089,Michigan,"Leelanau County, Michigan",21639,None,None
0500000US26091,Michigan,"Lenawee County, Michigan",98474,None,None
0500000US26093,Michigan,"Livingston County, Michigan",188482,None,None
0500000US26095,Michigan,"Luce County, Michigan",6364,None,None
0500000US26097,Michigan,"Mackinac County, Michigan",10817,None,None
0500000US26099,Michigan,"Macomb County, Michigan",868704,None,None
0500000US26101,Michigan,"Manistee County, Michigan",24444,None,None
0500000US26103,Michigan,"Marquette County, Michigan",66939,None,None
0500000US26105,Michigan,"Mason County, Michigan",28884,None,None
0500000US26107,Michigan,"Mecosta County, Michigan",43264,None,None
0500000US26109,Michigan,"Menominee County, Michigan",23234,None,None
0500000US26111,Michigan,"Midland County, Michigan",83389,None,None
0500000US26113,Michigan,"Missaukee County, Michigan",15006,None,None
0500000US26115,Michigan,"Monroe County, Michigan",149699,None,None
0500000US26117,Michigan,"Montcalm County, Michigan",63209,None,None
0500000US26119,Michigan,"Montmorency County, Michigan",9261,None,None
0500000US26121,Michigan,"Muskegon County, Michigan",173043,None,None
0500000US26123,Michigan,"Newaygo County, Michigan",48142,None,None
0500000US26125,Michigan,"Oakland County, Michigan",1250843,None,None
0500000US26127,Michigan,"Oceana County, Michigan",26417,None,None
0500000US26129,Michigan,"Ogemaw County, Michigan",20928,None,None
0500000US26131,Michigan,"Ontonagon County, Michigan",5968,None,None
0500000US26133,Michigan,"Osceola County, Michigan",23232,None,None
0500000US26135,Michigan,"Oscoda County, Michigan",8277,None,None
0500000US26137,Michigan,"Otsego County, Michigan",24397,None,None
0500000US26139,Michigan,"Ottawa County, Michigan",284034,None,None
0500000US26141,Michigan,"Presque Isle County, Michigan",12797,None,None
0500000US26143,Michigan,"Roscommon County, Michigan",23877,None,None
0500000US26145,Michigan,"Saginaw County, Michigan",192778,None,None
0500000US26147,Michigan,"St. Clair County, Michigan",159566,None,None
0500000US26149,Michigan,"St. Joseph County, Michigan",60897,None,None
0500000US26151,Michigan,"Sanilac County, Michigan",41376,None,None
0500000US26153,Michigan,"Schoolcraft County, Michigan",8069,None,None
0500000US26155,Michigan,"Shiawassee County, Michigan",68493,None,None
0500000US26157,Michigan,"Tuscola County, Michigan",53250,None,None
0500000US26159,Michigan,"Van Buren County, Michigan",75272,None,None
0500000US26161,Michigan,"Washtenaw County, Michigan",365961,None,None
0500000US26163,Michigan,"Wayne County, Michigan",1761382,None,None
0500000US26165,Michigan,"Wexford County, Michigan",33111,None,None
0500000US27001,Minnesota,"Aitkin County, Minnesota",15834,0.33%,0.332
0500000US27003,Minnesota,"Anoka County, Minnesota",347431,0.33%,0.314
0500000US27005,Minnesota,"Becker County, Minnesota",33773,0.33%,0.332
0500000US27007,Minnesota,"Beltrami County, Minnesota",46117,0.33%,0.329
0500000US27009,Minnesota,"Benton County, Minnesota",39779,0.33%,0.308
0500000US27011,Minnesota,"Big Stone County, Minnesota",5016,0.33%,0.329
0500000US27013,Minnesota,"Blue Earth County, Minnesota",66322,0.33%,0.328
0500000US27015,Minnesota,"Brown County, Minnesota",25211,0.33%,0.294
0500000US27017,Minnesota,"Carlton County, Minnesota",35540,0.33%,0.317
0500000US27019,Minnesota,"Carver County, Minnesota",100416,0.33%,0.337
0500000US27021,Minnesota,"Cass County, Minnesota",29022,0.33%,0.327
0500000US27023,Minnesota,"Chippewa County, Minnesota",12010,0.33%,0.344
0500000US27025,Minnesota,"Chisago County, Minnesota",54727,0.33%,0.316
0500000US27027,Minnesota,"Clay County, Minnesota",62801,0.33%,0.330
0500000US27029,Minnesota,"Clearwater County, Minnesota",8812,0.33%,0.329
0500000US27031,Minnesota,"Cook County, Minnesota",5311,0.33%,0.367
0500000US27033,Minnesota,"Cottonwood County, Minnesota",11372,0.33%,0.276
0500000US27035,Minnesota,"Crow Wing County, Minnesota",63855,0.33%,0.301
0500000US27037,Minnesota,"Dakota County, Minnesota",418201,0.33%,0.330
0500000US27039,Minnesota,"Dodge County, Minnesota",20582,0.33%,0.352
0500000US27041,Minnesota,"Douglas County, Minnesota",37203,0.33%,0.325
0500000US27043,Minnesota,"Faribault County, Minnesota",13896,0.33%,0.344
0500000US27045,Minnesota,"Fillmore County, Minnesota",20888,0.33%,0.319
0500000US27047,Minnesota,"Freeborn County, Minnesota",30526,0.33%,0.334
0500000US27049,Minnesota,"Goodhue County, Minnesota",46217,0.33%,0.323
0500000US27051,Minnesota,"Grant County, Minnesota",5938,0.33%,0.315
0500000US27053,Minnesota,"Hennepin County, Minnesota",1235478,0.33%,0.333
0500000US27055,Minnesota,"Houston County, Minnesota",18663,0.33%,0.313
0500000US27057,Minnesota,"Hubbard County, Minnesota",20862,0.33%,0.333
0500000US27059,Minnesota,"Isanti County, Minnesota",38974,0.33%,0.330
0500000US27061,Minnesota,"Itasca County, Minnesota",45203,0.33%,0.338
0500000US27063,Minnesota,"Jackson County, Minnesota",10047,0.33%,0.333
0500000US27065,Minnesota,"Kanabec County, Minnesota",16004,0.33%,0.331
0500000US27067,Minnesota,"Kandiyohi County, Minnesota",42658,0.33%,0.331
0500000US27069,Minnesota,"Kittson County, Minnesota",4337,0.33%,0.323
0500000US27071,Minnesota,"Koochiching County, Minnesota",12644,0.33%,0.335
0500000US27073,Minnesota,"Lac qui Parle County, Minnesota",6773,0.33%,0.327
0500000US27075,Minnesota,"Lake County, Minnesota",10569,0.33%,0.339
0500000US27077,Minnesota,"Lake of the Woods County, Minnesota",3809,0.33%,0.319
0500000US27079,Minnesota,"Le Sueur County, Minnesota",27983,0.33%,0.354
0500000US27081,Minnesota,"Lincoln County, Minnesota",5707,0.33%,0.327
0500000US27083,Minnesota,"Lyon County, Minnesota",25839,0.33%,0.343
0500000US27085,Minnesota,"McLeod County, Minnesota",35825,0.33%,0.327
0500000US27087,Minnesota,"Mahnomen County, Minnesota",5506,0.33%,0.344
0500000US27089,Minnesota,"Marshall County, Minnesota",9392,0.33%,0.333
0500000US27091,Minnesota,"Martin County, Minnesota",19964,0.33%,0.319
0500000US27093,Minnesota,"Meeker County, Minnesota",23079,0.33%,0.331
0500000US27095,Minnesota,"Mille Lacs County, Minnesota",25728,0.33%,0.326
0500000US27097,Minnesota,"Morrison County, Minnesota",32949,0.33%,0.337
0500000US27099,Minnesota,"Mower County, Minnesota",39602,0.33%,0.348
0500000US27101,Minnesota,"Murray County, Minnesota",8353,0.33%,0.354
0500000US27103,Minnesota,"Nicollet County, Minnesota",33783,0.33%,0.333
0500000US27105,Minnesota,"Nobles County, Minnesota",21839,0.33%,0.331
0500000US27107,Minnesota,"Norman County, Minnesota",6559,0.33%,0.327
0500000US27109,Minnesota,"Olmsted County, Minnesota",153065,0.33%,0.344
0500000US27111,Minnesota,"Otter Tail County, Minnesota",57992,0.33%,0.346
0500000US27113,Minnesota,"Pennington County, Minnesota",14184,0.33%,0.337
0500000US27115,Minnesota,"Pine County, Minnesota",29129,0.33%,0.341
0500000US27117,Minnesota,"Pipestone County, Minnesota",9185,0.33%,0.311
0500000US27119,Minnesota,"Polk County, Minnesota",31591,0.33%,0.325
0500000US27121,Minnesota,"Pope County, Minnesota",10980,0.33%,0.322
0500000US27123,Minnesota,"Ramsey County, Minnesota",541493,0.33%,0.326
0500000US27125,Minnesota,"Red Lake County, Minnesota",4008,0.33%,0.315
0500000US27127,Minnesota,"Redwood County, Minnesota",15331,0.33%,0.315
0500000US27129,Minnesota,"Renville County, Minnesota",14721,0.33%,0.330
0500000US27131,Minnesota,"Rice County, Minnesota",65765,0.33%,0.321
0500000US27133,Minnesota,"Rock County, Minnesota",9413,0.33%,0.338
0500000US27135,Minnesota,"Roseau County, Minnesota",15462,0.33%,0.332
0500000US27137,Minnesota,"St. Louis County, Minnesota",200080,0.33%,0.338
0500000US27139,Minnesota,"Scott County, Minnesota",143372,0.33%,0.324
0500000US27141,Minnesota,"Sherburne County, Minnesota",93231,0.33%,0.361
0500000US27143,Minnesota,"Sibley County, Minnesota",14912,0.33%,0.329
0500000US27145,Minnesota,"Stearns County, Minnesota",156819,0.33%,0.335
0500000US27147,Minnesota,"Steele County, Minnesota",36676,0.33%,0.323
0500000US27149,Minnesota,"Stevens County, Minnesota",9784,0.33%,0.343
0500000US27151,Minnesota,"Swift County, Minnesota",9411,0.33%,0.339
0500000US27153,Minnesota,"Todd County, Minnesota",24440,0.33%,0.317
0500000US27155,Minnesota,"Traverse County, Minnesota",3337,0.33%,0.338
0500000US27157,Minnesota,"Wabasha County, Minnesota",21500,0.33%,0.327
0500000US27159,Minnesota,"Wadena County, Minnesota",13646,0.33%,0.331
0500000US27161,Minnesota,"Waseca County, Minnesota",18809,0.33%,0.325
0500000US27163,Minnesota,"Washington County, Minnesota",253317,0.33%,0.344
0500000US27165,Minnesota,"Watonwan County, Minnesota",10973,0.33%,0.315
0500000US27167,Minnesota,"Wilkin County, Minnesota",6343,0.33%,0.338
0500000US27169,Minnesota,"Winona County, Minnesota",50847,0.33%,0.357
0500000US27171,Minnesota,"Wright County, Minnesota",132745,0.33%,0.330
0500000US27173,Minnesota,"Yellow Medicine County, Minnesota",9868,0.33%,0.320
0500000US28001,Mississippi,"Adams County, Mississippi",31547,0.07%,0.067
0500000US28003,Mississippi,"Alcorn County, Mississippi",37180,0.07%,0.067
0500000US28005,Mississippi,"Amite County, Mississippi",12468,0.07%,0.068
0500000US28007,Mississippi,"Attala County, Mississippi",18581,0.07%,0.070
0500000US28009,Mississippi,"Benton County, Mississippi",8253,0.07%,0.063
0500000US28011,Mississippi,"Bolivar County, Mississippi",32592,0.07%,0.065
0500000US28013,Mississippi,"Calhoun County, Mississippi",14571,0.07%,0.072
0500000US28015,Mississippi,"Carroll County, Mississippi",10129,0.07%,0.071
0500000US28017,Mississippi,"Chickasaw County, Mississippi",17279,0.07%,0.071
0500000US28019,Mississippi,"Choctaw County, Mississippi",8321,0.07%,0.075
0500000US28021,Mississippi,"Claiborne County, Mississippi",9120,0.07%,0.069
0500000US28023,Mississippi,"Clarke County, Mississippi",15928,0.07%,0.075
0500000US28025,Mississippi,"Clay County, Mississippi",19808,0.07%,0.070
0500000US28027,Mississippi,"Coahoma County, Mississippi",23802,0.07%,0.070
0500000US28029,Mississippi,"Copiah County, Mississippi",28721,0.07%,0.070
0500000US28031,Mississippi,"Covington County, Mississippi",19091,0.07%,0.072
0500000US28033,Mississippi,"DeSoto County, Mississippi",176132,0.07%,0.063
0500000US28035,Mississippi,"Forrest County, Mississippi",75517,0.07%,0.071
0500000US28037,Mississippi,"Franklin County, Mississippi",7757,0.07%,0.070
0500000US28039,Mississippi,"George County, Mississippi",23710,0.07%,0.073
0500000US28041,Mississippi,"Greene County, Mississippi",13714,0.07%,0.069
0500000US28043,Mississippi,"Grenada County, Mississippi",21278,0.07%,0.073
0500000US28045,Mississippi,"Hancock County, Mississippi",46653,0.07%,0.074
0500000US28047,Mississippi,"Harrison County, Mississippi",202626,0.07%,0.071
0500000US28049,Mississippi,"Hinds County, Mississippi",241774,0.07%,0.069
0500000US28051,Mississippi,"Holmes County, Mississippi",18075,0.07%,0.065
0500000US28053,Mississippi,"Humphreys County, Mississippi",8539,0.07%,0.073
0500000US28057,Mississippi,"Itawamba County, Mississippi",23480,0.07%,0.064
0500000US28059,Mississippi,"Jackson County, Mississippi",142014,0.07%,0.066
0500000US28061,Mississippi,"Jasper County, Mississippi",16529,0.07%,0.073
0500000US28063,Mississippi,"Jefferson County, Mississippi",7346,0.07%,0.071
0500000US28065,Mississippi,"Jefferson Davis County, Mississippi",11495,0.07%,0.068
0500000US28067,Mississippi,"Jones County, Mississippi",68454,0.07%,0.073
0500000US28069,Mississippi,"Kemper County, Mississippi",10107,0.07%,0.068
0500000US28071,Mississippi,"Lafayette County, Mississippi",53459,0.07%,0.067
0500000US28073,Mississippi,"Lamar County, Mississippi",61223,0.07%,0.074
0500000US28075,Mississippi,"Lauderdale County, Mississippi",77323,0.07%,0.068
0500000US28077,Mississippi,"Lawrence County, Mississippi",12630,0.07%,0.072
0500000US28079,Mississippi,"Leake County, Mississippi",22870,0.07%,0.067
0500000US28081,Mississippi,"Lee County, Mississippi",84915,0.07%,0.075
0500000US28083,Mississippi,"Leflore County, Mississippi",29804,0.07%,0.064
0500000US28085,Mississippi,"Lincoln County, Mississippi",34432,0.07%,0.078
